Num,BN,CL,COND,DB,DBDR,DBN,DDR,DIR,FL,HN,HP,HPD,I,LEAD,MAND,MGL,MOVT,MOVTS,MS,NEW,No,OB,ORCH,ORG,PF,REVIEW,TPT,V,VA,VAR,VC,VDAG,VN,GU,PSALTERY
2.0,,,,,,,,,,,,,CERVETTO-j,,,,,,,,2424.0,,,,,False,,RAUZZINI,,,,,,,
3.0,,,,,,,,,,,,,GUEST~,,,,,,,,2424.0,,,,,False,,ABRAMS~,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2425.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,HINNER,,,,,,,,2425.0,,,,,False,,ABRAMS~,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2425.0,,,,,False,,MANZOLETTO,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2425.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2426.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2426.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2426.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2426.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2426.0,,,,,False,,REINHOLD,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2426.0,,,,,False,,YOUNG_GENTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2427.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2427.0,,,,,False,,WEICHSELL~f,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2427.0,,,,,False,,WEICHSELL~e,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2428.0,,,,,False,,,,,,,,,
0.0,,,,,,,,BACH,,,HINNER,,BACH,,,,,,,,2429.0,,,,,False,,ANSANI,,,,,,,
1.0,,,,,,,,ABEL,,,,,ABEL,,,,,,,,2429.0,,,,,False,,POLLONE~,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2429.0,,,,,False,,TENDUCCI,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2429.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2429.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2430.0,,,,,False,,,,,,,,,
0.0,,,,,,,,RAUZZINI,,,,,BARTHELEMON,,,,,,,,2431.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,LEBRUN,,,,,,,,2431.0,,,,,False,,ANSANI,,,,,,,
2.0,,,,,,,,,,,,,CERVETTO-j,,,,,,,,2431.0,,,,,False,,RAUZZINI,,,,,,,
3.0,,,,,,,,,,,,,GUEST~,,,,,,,,2431.0,,,,,False,,ABRAMS~,,,,,,,
0.0,,,CRAMER-w,,,,,,,,,,,,,,,,,,2432.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2434.0,,,,,False,,,,,,,,,
0.0,,,,,,,,SAMPIERI,,,,,,,,,,,,,2435.0,,,,,False,,,,,,,,,
0.0,,,COOKE,,,,,,,,,,,CRAMER-w,,,,,,,2436.0,PARKE,,,,,,HARPER~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2436.0,,,,,,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2436.0,,,,,,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2436.0,,,,,,,DYNE,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2436.0,,,,,,,HARRISON,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2436.0,,,,,,,REINHOLD,,,,,,,
0.0,,,,,,,,BACH,,,HINNER,,BACH,,,,,,,,2437.0,,,,,False,,ANSANI,,,,,,,
1.0,,,,,,,,ABEL,,,,,ABEL,,,,,,,,2437.0,,,,,False,,POLLONE~,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2437.0,,,,,False,,TENDUCCI,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2437.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2437.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2440.0,,,,,False,,,,,,,,,
0.0,,,,,,,,BACH,,,HINNER,,BACH,,,,,,,,2441.0,,,,,False,,ANSANI,,,,,,,
1.0,,,,,,,,ABEL,,,,,ABEL,,,,,,,,2441.0,,,,,False,,POLLONE~,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2441.0,,,,,False,,TENDUCCI,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2441.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2441.0,,,,,False,,,,,,,,,
0.0,,,GIARDINI,,,,,,,,,,,,,,,,,,2443.0,,,,,False,,PIOZZI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2443.0,,,,,False,,ABRAMS~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2443.0,,,,,False,,ABRAMS~t,,,,,,,
0.0,,,,,,,,CRAMER-w,,,,,,,,,,,,,2444.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2445.0,,,,,False,,,,,,,,,
0.0,,,,,,,,SALOMON,,,,,,,,,,,,,2446.0,,,,,False,,,,,,,,,
0.0,,,,,,,,BACH,,,HINNER,,BACH,,,,,,,,2447.0,,,,,False,,ANSANI,,,,,,,
1.0,,,,,,,,ABEL,,,,,ABEL,,,,,,,,2447.0,,,,,False,,POLLONE~,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2447.0,,,,,False,,TENDUCCI,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2447.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2447.0,,,,,False,,,,,,,,,
0.0,,,,,,,,CURTIS-t,,,,,,,,,,,,True,2449.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,BACH,,,,,,,,2450.0,,,,,False,,ANSANI,,,,,,,
1.0,,,,,,,,,,,,,FISCHER,,,,,,,,2450.0,,,,,False,,,,,,,,,
2.0,,,,,,,,,,,,,SALOMON,,,,,,,,2450.0,,,,,False,,,,,,,,,
3.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2450.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,KAMMELL,,,,,,,,2450.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2451.0,,,,,False,,,,,,,,,
0.0,,,,,,,,BARTHELEMON,,,,,,,,,,,,,2452.0,,,,,,,PIOZZI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2452.0,,,,,,,POLLONE~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2452.0,,,,,,,ABRAMS~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2453.0,,,,,False,,,,,,,,,
0.0,,,,,,,,CRAMER-w,,,,,,,,,,,,,2454.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2455.0,,,,,,,PIOZZI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2455.0,,,,,,,PALMER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2455.0,,,,,,,POLLONE~,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2456.0,,,,,,,RONCAGLIA,,,,,,,
1.0,,,,,,,,,,,,,FISCHER,,,,,,,,2456.0,,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,CERVETTO-j,,,,,,,,2456.0,,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,FLORIO,,,,,,,,2456.0,,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,MOLLER,,,,,,,,2456.0,,,,,,,,,,,,,,
0.0,,,,,,,,BORGHI,,,,,,,,,,,,,2457.0,,,,,,,,,,,,,,
0.0,,,,,,,,RAUZZINI,,,,,,,,,,,,,2458.0,,,,GUEST~,False,,ANSANI,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,True,2459.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2462.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2463.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2463.0,,,,,False,,LEBRUN~,,,,,,,
2.0,,,,,,,,,,,,,FISCHER,,,,,,,,2463.0,,,,,False,,,,,,,,,
3.0,,,,,,,,,,,,,PIELTAIN-pj,,,,,,,,2463.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,DECAMP,,,,,,,,2463.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,ABEL,,,,,,,True,2464.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2464.0,,,,,False,,RONCAGLIA,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2464.0,,,,,False,,GIORGI~,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2464.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2465.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2466.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2466.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2467.0,,,STANLEY,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2467.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2467.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2467.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2467.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2468.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2468.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,BARTHELEMON,,,,,,,2469.0,,,,,False,,LOCKHART,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2469.0,,,,,False,,LOCKHART~1,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2469.0,,,,,False,,HINDLE,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2471.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2471.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2471.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2471.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2471.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,BARTHELEMON,,,,,,,,,,,,,2472.0,,,,,False,,,,,,,,,
1.0,,,,,,,,ARNOLD,,,,,,,,,,,,,2472.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2473.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2473.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2473.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2473.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2473.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2474.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2474.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2476.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2476.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2476.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2476.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2476.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,PIELTAIN-dp,,,,,,,2477.0,,,,,False,,RONCAGLIA,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2477.0,,,,,False,,WEBBE~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2477.0,,,,,False,,WEBBE~1,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2477.0,,,,,False,,HARRISON,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2477.0,,,,,False,,DYNE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2477.0,,,,,False,,HINDLE,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,2477.0,,,,,False,,WEBBE,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2478.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2478.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2478.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2478.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2478.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2479.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2479.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2481.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2481.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2481.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2481.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2481.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2482.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2482.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2482.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2482.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2482.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2483.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2483.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2486.0,,,,,False,,WHEELER~,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2487.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2487.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2487.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2487.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2487.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2488.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2488.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2490.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2490.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2490.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2490.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2490.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,RICHARDS,,,,,,,2491.0,,,,,False,,LINLEY~m2,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2491.0,,,,,False,,DRAPER~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2491.0,,,,,False,,PRUDOM~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2491.0,,,,,False,,NORRIS,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2491.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2493.0,,,,,False,,TENDUCCI,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2493.0,,,,,False,,LEBRUN~,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2495.0,,,,,,,BANTI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2495.0,,,,,,,PIOZZI,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2496.0,,,,,False,,,,,,,,,
0.0,,,,,,,,GIARDINI,,,,,CROSDILL,,,,,,,True,2497.0,,,,,False,,RONCAGLIA,,,,,,,
1.0,,,,,,,,,,,,,PIELTAIN,,,,,,,,2497.0,,,,,False,,HARRISON,,,,,,,
2.0,,,,,,,,,,,,,PARKE,,,,,,,,2497.0,,,,,False,,PARKE~,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2497.0,,,,,False,,(1ST,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2497.0,,,,,False,,TIME,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2497.0,,,,,False,,),,,,,,,
0.0,,,,,,,,,,,,,,BARTHELEMON,,,,,,,2499.0,,,,,,,,,,,,,,
0.0,,,PIELTAIN-dp,,,,,,,,,,,,,,,,,,2500.0,,,,,,,ABRAMS~,,,,,,,
1.0,,,SACCHINI,,,,,,,,,,,,,,,,,,2500.0,,,,,,,ABRAMS~t,,,,,,,
0.0,,,,,,,,CRAMER,,,,,,,,,,,,,2501.0,,,,,False,,,,,,,,,
0.0,,,COOKE,,,,,,,,,,,CRAMER-w,,,,,,,2502.0,PARKE,,,,False,,DRAPER~,,,CROSDILL,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2502.0,,,,,False,,PRUDOM~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2502.0,,,,,False,,HARRISON,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2502.0,,,,,False,,DYNE,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2502.0,,,,,False,,REINHOLD,,,,,,,
0.0,,,,,,,,,,,,,SALOMON,,,,,,,,2504.0,,,,,,,RONCAGLIA,,,,,,,
1.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2504.0,,,,,,,HARRISON,,,,,,,
2.0,,,,,,,,,,,,,FISCHER,,,,,,,,2504.0,,,,,,,BANTI~,,,,,,,
3.0,,,,,,,,,,,,,ABEL,,,,,,,,2504.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2505.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2506.0,,,,,False,,PACCHIEROTTI,,,,,,,
1.0,,,,,,,,,,,,,CRAMER-jb,,,,,,,,2506.0,,,,,False,,LEBRUN~,,,,,,,
2.0,,,,,,,,,,,,,ABEL,,,,,,,,2506.0,,,,,False,,,,,,,,,
3.0,,,,,,,,,,,,,PIELTAIN-pj?,,,,,,,,2506.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2506.0,,,,,False,,,,,,,,,
5.0,,,,,,,,,,,,,FISCHER,,,,,,,,2506.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2508.0,,,,,False,,RONCAGLIA,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2508.0,,,,,False,,NONINI,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2508.0,,,,,False,,BARTHELEMON~cm,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2508.0,,,,,False,,BARTHELEMON~m,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2509.0,,,,,False,,BINNS,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2509.0,,,,,False,,GUEST,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2509.0,,,,,False,,YOUNG_GENTLEMAN,,,,,,,
0.0,,,,,,,,,,,,,PIELTAIN,,,,,,,,2511.0,,,,,False,,WHEELER~,,,,,,,
1.0,,,,,,,,,,,,,FISCHER,,,,,,,,2511.0,,,,,False,,TENDUCCI,,,,,,,
2.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2511.0,,,,,False,,,,,,,,,
3.0,,,,,,,,,,,,,KAMMELL,,,,,,,,2511.0,,,,,False,,,,,,,,,
4.0,,,,,,,,,,,,,NICOLAI,,,,,,,,2511.0,,,,,False,,,,,,,,,
5.0,,,,,,,,,,,,,JONES-e?,,,,,,,,2511.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w,,,,,,,,2512.0,,,,,,,PACCHIEROTTI,,,,,,,
1.0,,,,,,,,,,,,,CRAMER-jb,,,,,,,,2512.0,,,,,,,BANTI~,,,,,,,
2.0,,,,,,,,,,,,,NONINI,,,,,,,,2512.0,,,,,,,ALLEGRANTI~,,,,,,,
3.0,,,,,,,,,,,,,CROSDILL,,,,,,,,2512.0,,,,,,,LEBRUN~,,,,,,,
4.0,,,,,,,,,,,,,LEBRUN,,,,,,,,2512.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,SALOMON,,,,,,,2513.0,,,,,False,,BANTI~,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2513.0,,,,,False,,MANZOLETTO,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2513.0,,,,,False,,REYNOLDS-2,,,,,,,
0.0,,,,,,,,,,,,,PIELTAIN-dp?,,,,,,,,2514.0,,,,,False,,RONCAGLIA,,,,,,,
1.0,,,,,,,,,,,,,PARKE,,,,,,,,2514.0,,,,,False,,HARRISON,,,,,,,
2.0,,,,,,,,,,,,,REINAGLE-h,,,,,,,,2514.0,,,,,False,,PARKE~,,,,,,,
4.0,,,,,,,,,,,,,PARKE~,,,,,,,,2514.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,CRAMER-w?,,,,,,,,2515.0,,,,,False,,ANSANI,,,,,,,
1.0,,,,,,,,,,,,,REINAGLE-h?,,,,,,,,2515.0,,,,,False,,WEICHSELL~f,,,,,,,
2.0,,,,,,,,,,,,,FLORIO,,,,,,,,2515.0,,,,,False,,WEICHSELL~e,,,,,,,
3.0,,,,,,,,,,,,,MOLLER,,,,,,,,2515.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,NONINI,,,,,,2516.0,FISCHER,,,,,,NONINI,,,,,WEICHSELL,,
1.0,,,,,,,,,,,,,,,,,,,,,2516.0,,,,,,,ALLEGRANTI~,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2516.0,,,,,,,BANTI~,,,,,,,
0.0,,,,,,,,CRAMER-w,,,,,CRAMER-w,,,,,,,,2517.0,,,,,False,,HARRISON,,,,,,,
1.0,,,,,,,,,,,,,CRAMER-jb,,,,,,,,2517.0,,,,,False,,,,,,,,,
2.0,,,,,,,,,,,,,REINAGLE-h?,,,,,,,,2517.0,,,,,False,,,,,,,,,
3.0,,,,,,,,,,,,,FISCHER,,,,,,,,2517.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2518.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,CRAMER-w,,,,,,,2519.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2521.0,,,CURTIS-t,,,,,,,,,,,
0.0,,,,,,,,CURTIS-t,,,,,,,,,,,,,2522.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,BARTHELEMON,,,,,,,2524.0,,,,,False,,BANNISTER,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2524.0,,,,,False,,WEICHSELL~f,,,,,,,
0.0,,,,,,,,,,,,FRICK,,CRAMER-w,,,,,,,2525.0,,,,,False,,,,,CERVETTO-j,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2525.0,,,,,False,,,,,,,PIELTAIN-dp,,
0.0,,,,,,,,,,,,,BORGHI,,,,,,,,2526.0,,,,,False,,HARRISON,,,,,,,
1.0,,,,,,,,,,,,,PAXTON,,,,,,,,2526.0,,,,,False,,DYNE,,,,,,,
2.0,,,,,,,,,,,,,WEBBE-s2,,,,,,,,2526.0,,,,,False,,KNYVETT,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2526.0,,,,,False,,HINDLE,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,2526.0,,,,,False,,WEBBE,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,2526.0,,,,,False,,WEBBE~?L,,,,,,,
6.0,,,,,,,,,,,,,,,,,,,,,2526.0,,,,,False,,WEBBE~1,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2527.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,BARTHELEMON,,,,,,,2528.0,,,,,False,,LOCKHART,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2528.0,,,,,False,,DYNE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2528.0,,,,,False,,LOCKHART~1,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2529.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,SALOMON,,,,,,,2530.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,CARTWRIGHT,,,,,2531.0,,,,,,,,,,,,,,
0.0,,,,,,,,,,,,,,BARTHELEMON,,,,,,,2532.0,,,,,,,HINDLE,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2532.0,,,,,,,BARTHELEMON~m,,,,,,,
0.0,,,,,,,,,,,,,,BARTHELEMON,,,,,,,2533.0,,,,,,,LOCKHART,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2533.0,,,,,,,DYNE,,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2533.0,,,,,,,LOCKHART~1,,,,,,,
0.0,,,,,,,,,,,,,,SALOMON,,,,,,,2534.0,,,,,False,,,,,,,,,
0.0,,,,,,,,,,,,,,,,,,,,,2535.0,,,,,,,HARRISON,,,,,,,
1.0,,,,,,,,,,,,,,,,,,,,,2535.0,,,,,,,"CANTELO~,",,,,,,,
2.0,,,,,,,,,,,,,,,,,,,,,2535.0,,,,,,,I,,,,,,,
3.0,,,,,,,,,,,,,,,,,,,,,2535.0,,,,,,,CRAMER-w,,,,,,,
